	GTEX-11DXX	GTEX-11EM3	GTEX-11EMC	GTEX-11GSP	GTEX-11I78	GTEX-11P81	GTEX-11VI4	GTEX-11XUK	GTEX-11ZTS	GTEX-11ZTT	GTEX-11ZVC	GTEX-12WSD	GTEX-12WSG	GTEX-12WSJ	GTEX-12WSK	GTEX-12ZZX	GTEX-133LE	GTEX-13D11	GTEX-13FTX	GTEX-13N11	GTEX-13O3O	GTEX-13OVI	GTEX-13OVJ	GTEX-13PL7	GTEX-13QBU	GTEX-13QIC	GTEX-13U4I	GTEX-13VXT	GTEX-13W3W	GTEX-13X6H	GTEX-OHPK	GTEX-OHPL	GTEX-P4PP	GTEX-P4QT	GTEX-P78B	GTEX-PLZ4	GTEX-POMQ	GTEX-PWCY	GTEX-PWN1	GTEX-PX3G	GTEX-Q734	GTEX-QCQG	GTEX-QVJO	GTEX-RTLS	GTEX-RU1J	GTEX-RU72	GTEX-RWS6	GTEX-S32W	GTEX-S341	GTEX-S4P3	GTEX-S7SF	GTEX-T2IS	GTEX-T5JW	GTEX-T6MO	GTEX-TML8	GTEX-TMMY	GTEX-TSE9	GTEX-U3ZN	GTEX-UJHI	GTEX-W5WG	GTEX-WI4N	GTEX-WWYW	GTEX-X15G	GTEX-X4EO	GTEX-X8HC	GTEX-XMD3	GTEX-XUJ4	GTEX-XUW1	GTEX-XUZC	GTEX-XV7Q	GTEX-XYKS	GTEX-Y114	GTEX-Y3IK	GTEX-YFC4	GTEX-ZAJG	GTEX-ZC5H	GTEX-ZLWG	GTEX-ZP4G	GTEX-ZPIC	GTEX-ZVT2	GTEX-ZVT3	GTEX-ZYFG	GTEX-ZYWO	GTEX-ZYY3	GTEX-ZZPU
ENST00000534447.5	0.3387	0.5855	0.4221	0.4478	0.5893	0.3577	0.5526	0.4693	0.8309	0.2963	1.4795	0.8517	0.5768	0.3775	0.4104	0.5565	0.7274	0.3960	0.7815	0.4381	0.4910	0.4808	0.5228	1.0591	0.8677	0.9593	0.3190	0.6497	0.6633	0.3722	0.4224	0.1988	0.5465	0.4315	0.6398	0.5373	0.8304	0.5818	0.3264	0.5660	0.3315	0.4623	0.5200	0.5675	0.6344	0.4555	0.3728	0.4471	0.5125	0.6589	0.6371	0.7138	0.7477	0.3021	0.7193	0.8316	1.5004	0.4161	0.8136	0.4918	0.5220	0.4185	0.4121	0.6531	0.3482	1.1285	0.3687	0.8238	0.4088	0.4604	0.2320	0.4585	0.4312	0.5842	0.3585	0.4534	0.6059	0.5442	0.3568	0.6885	0.7009	0.7453	0.4884	2.8599	0.6219
ENST00000534142.5	0.3725	2.6280	0.8323	1.3879	2.0393	0.3175	1.0157	0.9762	2.0340	0.1015	4.6422	1.9074	0.6639	0.7424	1.1975	0.4752	0.5856	0.6240	2.1602	0.8955	0.4564	0.9152	0.7664	2.8784	1.8881	1.8640	0.2188	0.3279	1.8555	1.1309	0.7710	0.0410	0.7369	0.6276	1.8321	0.9380	2.6548	1.0886	0.3651	1.9561	0.4625	1.1042	2.0301	1.7493	1.8903	0.9832	1.1063	1.7988	0.7993	2.5999	0.8984	1.9970	1.5112	0.4782	2.2264	2.0265	7.3865	0.8062	1.2818	0.3136	0.7021	4.0195	0.5842	1.4506	0.1660	4.0690	0.8242	1.8533	1.3032	0.9430	0.2860	0.2378	1.4134	1.4183	1.7523	1.0106	2.0816	1.2255	0.7620	2.1412	3.3091	1.2155	0.9309	16.9007	0.1644
ENST00000533478.5	0.2551	0.8800	0.0000	0.1167	0.0853	0.1259	0.3815	0.1946	0.6930	0.0000	1.5430	0.4736	0.0000	0.1863	0.0000	0.0778	0.0648	0.1221	0.4263	0.0636	0.0420	0.5387	0.1491	1.7170	0.6206	0.5177	0.0366	0.0000	0.3544	0.1360	0.2669	0.0000	0.4049	0.0275	0.4683	0.2012	0.5189	0.4100	0.2078	1.0020	0.4280	0.6895	0.1596	0.4214	0.7917	0.0000	0.3231	0.0936	0.3341	0.9625	0.0057	0.2886	0.1557	0.0000	0.4599	1.2598	1.7754	0.2929	0.3665	0.4744	0.1364	0.2607	0.1173	0.0000	0.0000	1.0649	0.7285	0.6870	0.4971	0.2447	0.1014	0.0000	0.4213	0.3099	0.2347	0.2592	0.3019	0.6396	0.4046	0.4893	0.1568	0.5360	0.1323	1.4011	0.4738
ENST00000525539.5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0258	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1242	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0026	0.0000	0.0000	0.0000	0.0000	0.0000	0.0218	0.0000	0.0000	0.0000	0.0217	0.0435	0.0175	0.0000	0.0045	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0296	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000530363.5	0.0854	0.3857	0.1962	0.3330	0.2359	0.1179	0.1349	0.3606	0.3126	0.2456	0.5019	0.4483	0.0822	0.0505	0.2395	0.1341	0.1795	0.1349	0.3474	0.1639	0.2399	0.0000	0.0376	0.2991	0.2183	0.7835	0.2037	0.1926	0.3474	0.1290	0.1150	0.0000	0.0868	0.2631	0.2860	0.2422	0.4323	0.3207	0.2683	0.3975	0.3075	0.2906	0.2606	0.3279	0.3524	0.1514	0.1873	0.1857	0.0799	0.3809	0.3772	0.2865	0.1940	0.1133	0.2372	0.6896	0.7946	0.2391	0.3099	0.2589	0.2569	0.3605	0.2941	0.4360	0.3979	0.6783	0.1420	0.7328	0.2634	0.2306	0.2899	0.1354	0.2528	0.2601	0.2745	0.1165	0.2428	0.1953	0.2141	0.2271	0.3452	0.2647	0.0000	1.5419	0.2024
ENST00000299598.11	0.0937	0.8285	0.3996	0.9318	0.7793	0.2001	0.4053	0.6288	0.3033	0.1501	0.6506	0.2584	0.3726	0.1389	0.6129	0.1734	0.2451	0.2501	0.7375	0.4564	0.1918	0.1043	0.1624	0.4622	0.4564	0.4070	0.2074	0.2157	0.2626	0.6548	0.2475	0.0260	0.2462	0.2958	0.4980	0.2004	0.5700	0.2171	0.1121	0.4389	0.3439	0.3590	0.2613	0.2213	0.6630	0.3527	0.2757	0.9254	0.3543	0.3942	0.4307	0.5955	0.5488	0.1423	0.3755	0.5833	1.9582	0.2315	0.2334	0.0559	0.2798	0.5705	0.2327	0.4446	0.1275	0.3422	0.4046	0.7560	0.3604	0.4438	0.0995	0.1265	0.4451	0.3254	0.2661	0.4412	0.5926	0.4478	0.2282	1.0791	0.9948	0.3351	0.5180	3.1185	0.1805
ENST00000529079.1	0.1197	0.1152	0.0000	0.0000	0.0000	0.0617	0.0000	0.0000	0.0000	0.0000	0.4731	0.1189	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1108	0.0000	0.0000	0.1690	0.0000	0.0000	0.2297	0.0000	0.0000	0.0000	0.2615	0.1232	0.0000	0.0000	0.0763	0.1802	0.0000	0.0000	0.0000	0.0000	0.0000	0.4399	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1224	0.2011	0.1181	0.0000	0.0000	0.0000	0.0000	0.2992	0.3898	0.1245	0.1464	0.0000	0.0000	0.2832	0.0000	0.0000	0.0000	0.3490	0.0000	0.0978	0.0000	0.0000	0.0000	0.0000	0.0000	0.1052	0.0000	0.0000	0.0000	0.0000	0.0000	0.2137	0.0000	0.0000	0.0000	0.4867	0.1657
ENST00000531391.5	0.6194	0.5921	0.3409	0.3186	0.2439	0.6610	1.0506	0.9227	1.0110	0.1146	2.6016	0.4711	0.2343	0.7656	0.9811	0.2161	0.4617	0.8356	0.5414	0.8647	0.2282	0.2654	0.0000	0.3845	0.6401	0.4647	0.3363	0.6036	0.3440	0.9172	0.6760	0.0096	0.9984	0.4256	0.9477	0.1761	1.7411	0.1156	0.2713	1.4546	0.1387	0.4164	0.5981	0.5392	0.4547	0.4705	0.1815	0.4634	0.8261	1.4066	0.6653	1.1257	0.9026	0.0000	0.6475	0.1704	0.5893	0.6739	0.5928	0.0801	0.3715	0.8744	1.3013	0.2903	0.1872	0.2488	0.8036	0.7047	0.6234	0.3916	0.3044	0.1915	1.1963	1.2619	0.0566	0.3153	0.1411	1.8318	0.4131	0.7773	2.0415	1.0945	0.5701	3.2857	0.6124
ENST00000526632.5	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0625	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0669	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0954	0.0000
ENST00000527937.1	0.1972	0.1609	0.1673	0.3598	0.0555	0.2865	0.3501	0.2591	0.4156	0.1088	1.4070	0.3905	0.0830	0.2265	0.5735	0.1397	0.1745	0.2996	0.0592	0.2957	0.1833	0.0849	0.1196	0.2508	0.2676	0.3866	0.2457	0.1667	0.1258	0.2796	0.0703	0.0120	0.5207	0.1502	0.2633	0.0519	0.3498	0.0750	0.0783	0.2889	0.2530	0.0717	0.1783	0.3488	0.1017	0.2346	0.0758	0.2073	0.2556	0.5231	0.1955	0.2742	0.3479	0.0951	0.2266	0.0920	0.3254	0.3508	0.2166	0.1475	0.2404	0.3411	0.3413	0.1093	0.1009	0.2940	0.3496	0.0657	0.1454	0.1306	0.1177	0.1804	0.5424	0.5687	0.0677	0.1824	0.0531	0.4632	0.2858	0.1777	0.7540	0.3260	0.1618	2.0640	0.2441
ENST00000529791.1	0.1888	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5819	0.0000	0.1628	0.0000	0.0000	0.1871	0.1851	0.0000	0.3626	0.0714	0.0209	0.5027	0.2267	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5152	0.0000	0.2822	0.1243	0.3212	0.0095	0.2434	0.2718	0.0000	0.0000	0.0000	0.0000	0.2909	0.0000	0.0000	0.0000	0.1421	0.0000	0.0000	0.3255	0.0000	0.0000	0.0000	0.3140	0.2280	0.0000	0.0000	0.0000	0.2939	0.0761	0.0000	0.0000	0.0000	0.0000	0.0000	0.1838	0.1884	0.2304	0.0000	0.0000	0.4633	0.3358	0.0000	0.2483	0.3656	0.2242	0.0000	0.2469	0.0000	0.0000	0.0000	0.2551	0.1417
ENST00000337114.8	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0868	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0215	0.0000	0.0000	0.0000	0.0000	0.0000	0.1699	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0195	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000533152.2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0566	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000610808.1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0174	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000623907.1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000626647.1	0.2384	0.0000	0.0748	0.0000	0.0187	0.0001	0.0151	0.0004	0.0355	0.0000	0.0173	0.0743	0.0003	0.0181	0.0000	0.0517	0.0000	0.7168	0.0886	0.0336	0.0273	0.0000	0.0435	0.0283	0.0522	0.0739	0.0838	0.2046	0.0855	0.0155	0.0495	0.0912	0.0443	0.0591	0.0125	0.2778	0.0000	0.0414	0.0000	0.0348	0.0000	0.0396	0.0787	0.0000	0.0000	0.0328	0.0000	0.0352	0.0000	0.0547	0.0190	0.0243	0.0008	0.2085	0.0000	0.0000	0.0000	0.0934	0.0000	0.0000	0.0283	0.0000	0.0004	0.3373	0.0192	0.0000	0.0000	0.1373	0.1052	0.0000	0.0284	0.1574	0.0000	0.0000	0.0000	0.0595	0.0177	0.0000	0.0285	0.0583	0.0203	0.1599	0.0200	0.0000	0.0217
ENST00000633377.1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1975	0.0000	0.0000	0.1600	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1846	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1886	0.0000	0.0000	0.0000
ENST00000633062.1	2.2257	0.4465	0.1274	0.0905	0.0000	0.3492	0.1331	0.4020	0.0000	0.8360	0.0000	0.0824	1.6647	0.7366	0.1712	0.2698	0.2375	3.5431	0.0936	0.4389	0.4385	0.1381	1.7756	0.0537	2.7796	0.1082	2.4203	1.6012	1.1166	0.5579	0.3931	1.2678	0.5616	0.1087	0.0303	1.9952	0.3666	0.2316	0.9147	0.4117	0.2479	1.1832	0.6665	0.2631	0.0478	0.1501	0.0427	0.2781	0.1441	0.4244	0.4332	0.3249	1.7671	0.3119	0.0912	0.1314	0.0381	0.9705	0.6900	0.4504	6.2462	0.1487	0.5500	0.4718	0.5575	0.1036	0.9110	0.0347	1.3675	0.0683	0.2636	2.5962	0.1827	0.4350	0.3705	2.4431	0.4913	0.1380	0.2011	0.3213	0.2175	0.7730	0.4685	0.0513	0.1496
ENST00000632233.1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000402588.6	0.6174	0.0000	0.0000	0.0000	0.0000	1.3593	1.0880	0.0000	0.2936	0.0000	1.1851	0.0000	0.0000	0.0000	1.9396	0.0000	0.0000	1.4360	0.0000	0.3327	0.2355	0.0000	0.0000	0.1663	0.6779	0.0000	0.9041	0.4589	0.6306	1.0540	1.1987	0.7784	1.1588	0.1372	0.7613	0.0000	1.1569	0.0000	1.3484	2.5632	0.0000	0.0000	0.8052	0.0000	3.2940	0.1703	0.0000	0.7107	0.0000	0.4339	1.6809	0.9658	1.8388	0.0000	1.9512	0.0000	2.7063	0.0000	0.9933	0.0000	0.0000	0.0000	0.9039	2.1055	0.3950	0.0000	0.9854	0.0000	0.5346	0.4590	0.8286	2.2676	0.1761	0.0000	0.5252	0.0000	0.0000	0.9440	1.5726	0.2515	0.0000	0.3768	1.0451	1.2390	0.0000
ENST00000634759.1	0.0051	4.3561	0.4098	0.7055	1.5132	2.9538	0.0000	1.4112	0.1533	4.7769	0.0025	0.4679	1.3798	1.2022	0.0625	1.9548	3.0715	0.0000	2.1891	0.9843	0.0116	0.3238	3.3418	0.0000	0.0000	1.4909	0.3165	8.2344	0.0000	0.0000	0.0000	0.0000	0.0000	0.6582	0.0000	5.2678	0.0000	4.7092	0.0000	0.4042	0.3159	1.2401	0.0012	0.0000	0.0000	0.0000	0.9419	1.9124	0.8274	3.8900	0.1035	0.0001	0.0000	1.5044	0.0000	0.0000	0.0000	0.9485	0.0000	1.2530	2.7284	0.2603	0.0000	0.0000	0.0000	0.6447	0.0044	0.9701	6.4046	2.9079	0.0000	0.0000	0.0000	0.4396	0.0000	0.4023	1.8487	0.0000	0.0000	0.5194	1.8323	1.8002	0.2050	0.0000	2.7630
ENST00000621118.4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3873	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0794	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2878	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000418689.1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0700	0.0000	0.0000	0.0000	0.0000	0.1256	0.0000	0.0000	0.0371	0.0000	0.1691	0.0888	0.0000	0.0000	0.0943	0.0000	0.0000	0.0000	0.0000	0.0578	0.0000	0.0000	0.0000	0.0362	0.0000	0.0000	0.0000	0.0000	0.0000	0.0542	0.0000	0.0000	0.0000	0.2679	0.1699	0.0000	0.0000	0.0000	0.0000	0.1088	0.0000	0.0000	0.0000	0.0000	0.0000	0.0667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0459	0.0000	0.0664	0.0000	0.0000	0.0521	0.0000	0.0507	0.0000	0.0000	0.0000	0.0000	0.0000	0.0541	0.0000	0.0000	0.0000	0.0507	0.0000	0.0478	0.0660	0.0000	0.0659	0.0000	0.0000
ENST00000619141.4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000621830.1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000624868.1	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0528	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0602	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0466	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ENST00000457194.6	1.1592	1.4504	0.6568	1.2884	1.3317	0.8374	1.2270	0.6719	1.0723	1.0890	0.5971	1.1691	1.0360	1.6302	1.2777	1.6808	1.5736	0.6356	1.7142	1.0908	3.9454	1.2848	0.5395	1.3781	1.4539	1.3154	1.0917	2.8798	1.2699	0.9932	2.1694	1.4573	1.6180	1.0003	1.2012	0.5937	2.1228	0.9931	2.4090	1.6699	0.9828	0.8550	2.2030	0.8958	1.0766	0.7540	0.9647	1.0714	2.0228	0.8246	1.1196	1.4134	1.9245	0.9601	1.7639	1.0290	0.9604	1.1502	5.3021	1.1276	0.9547	0.6824	0.8901	1.0943	2.2471	0.9804	0.7109	0.8232	1.4319	0.6040	1.5103	1.6080	1.1035	1.3127	2.8915	0.4854	0.9956	1.1742	1.0282	1.4622	1.1085	1.2333	0.6708	1.0332	1.0538
ENST00000429712.5	0.7837	0.6375	0.4639	0.0000	0.8404	0.4118	0.4506	0.2935	0.0000	0.0000	0.2214	0.0000	0.4771	0.5664	0.6461	0.0000	0.7069	0.2352	0.6489	0.3646	1.7501	0.6740	0.2832	0.4970	0.4972	1.1715	0.7237	1.2743	0.3918	0.0000	0.6143	0.8210	0.4349	0.5949	0.2066	0.0000	1.1452	0.7282	1.0249	0.8202	0.1601	0.2620	1.3625	0.1971	0.7289	0.2785	0.0392	0.2077	0.7179	0.6322	0.0000	0.5120	0.0000	0.7090	0.4368	0.4774	0.0000	0.8363	3.9629	0.5040	0.7601	0.5519	0.7673	0.3901	0.0000	0.4960	0.3421	0.4939	0.6562	0.0000	0.9596	0.6054	0.3281	0.2108	1.1372	0.0913	0.4282	0.0000	0.4753	0.6459	0.5513	0.6142	0.3673	0.5793	0.1250
ENST00000493176.1	0.5954	1.1913	1.1755	1.7466	0.4601	0.8760	0.5122	0.5186	1.2582	1.0586	0.6114	1.6999	1.5789	1.7903	1.0636	1.4697	0.9549	0.4127	1.1471	1.5400	2.9597	0.1373	0.6919	0.3283	2.6385	2.7986	1.9940	1.9683	1.9750	0.2807	0.3794	0.5803	0.8701	1.2159	1.3122	0.8432	1.2627	0.7622	1.7454	1.0242	0.1137	1.2649	1.2635	1.3292	2.0269	1.2424	0.9917	0.7358	0.8810	0.6545	1.5490	0.0069	0.3548	1.4326	1.7057	1.6995	1.0542	0.8381	1.0049	0.3624	1.4184	0.4507	0.5578	2.4160	1.0551	0.5773	1.2207	1.3630	1.6642	0.8940	1.4113	1.3518	0.9835	1.1755	2.1657	1.7198	0.8785	1.0625	0.8420	0.7201	1.0814	1.7494	0.6648	2.4742	0.8983
ENST00000420396.3	0.0000	0.0000	0.0000	0.3477	0.0000	0.0966	0.0000	0.0000	0.3250	0.5883	0.0000	0.4110	0.0000	0.0000	0.0493	0.3980	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0431	0.0000	0.0000	0.0000	0.0001	0.0000	0.3312	0.0000	0.0000	0.0000	0.0000	0.0000	0.3770	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3339	0.0000	0.0000	0.0000	0.2198	0.0000	0.9231	0.0000	0.0000	0.0000	0.2759	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9615	0.0000	0.0000	0.0000	0.0000	0.1946	0.0000	0.0000	0.0000	0.2647	0.0000	0.0000	0.0000	0.4150	0.0000	0.0000	0.0000	0.0594	0.0000	0.0000	0.0000
